30-04-2026-11-50,c,"ce1-3,5,15",15,7,4,3,0.40068602561950684,404.2600149505404,/
31-08-2026-14-05,c,"cg5-3,5,15",15,7,4,3,6.129110097885132,1.7267429828643799,3.6258859634399414,328.3582382285674,/
31-08-2026-14-07,c,"cg5-3,5,15",15,7,4,3,6.171128988265991,1.64137601852417,3.647933006286621,328.3582382285674,/
31-08-2026-14-09,c,"cg5-3,5,15",15,7,4,3,6.096096992492676,1.6985230445861816,3.636098861694336,328.3582382285674,/
31-08-2026-14-09,c,"cg5-3,5,15",15,7,4,3,6.0884130001068115,1.6891570091247559,3.6348588466644287,328.3582382285674,/
31-08-2026-14-09,c,"cg5-3,5,15",15,7,4,3,6.140967130661011,1.708158016204834,3.660668134689331,328.3582382285674,/
31-08-2026-14-10,c,"cg5-3,5,15",15,7,4,3,6.149767875671387,1.7263429164886475,3.6613550186157227,328.3582382285674,/
31-08-2026-14-11,c,"cg5-3,5,15",15,7,4,3,6.015285015106201,1.6865839958190918,3.5616559982299805,328.3582382285674,/
31-08-2026-14-14,c,"cg5-3,5,15",15,7,4,3,5.958547115325928,1.5717849731445312,3.541465997695923,328.3582382285674,/
31-08-2026-14-15,c,"cg5-3,5,15",15,7,4,3,6.027416944503784,1.6993498802185059,3.577204942703247,328.3582382285674,/
31-08-2026-14-16,c,"cg5-3,5,15",15,7,4,3,6.091030836105347,1.7086830139160156,3.6005280017852783,328.3582382285674,/
31-08-2026-14-20,c,"cg5-3,5,15",15,7,4,3,6.146285057067871,1.7078630924224854,3.647480010986328,328.3582382285674,/
31-08-2026-14-40,c,"cg5-3,5,15",15,7,4,3,6.068873882293701,1.6523079872131348,3.5438649654388428,328.3582382285674,/
31-08-2026-14-47,c,"cg5-3,5,15",15,7,4,3,6.105020999908447,1.7359180450439453,3.6211490631103516,328.3582382285674,/
31-08-2026-16-38,c,"cg5-3,5,15",15,7,4,3,6.1355109214782715,1.6904239654541016,3.6249051094055176,328.3582382285674,/
31-08-2026-17-02,c,"cg5-3,5,15",15,7,4,3,5.7594568729400635,1.4987130165100098,3.460041046142578,328.3582382285674,/
31-08-2026-17-02,c,"cg5-3,5,15",15,7,4,3,5.846834897994995,1.6168830394744873,3.4999759197235107,328.3582382285674,/
31-08-2026-17-04,c,"cg5-3,5,15",15,7,4,3,5.864665985107422,1.5653438568115234,3.4930009841918945,328.3582382285674,/
31-08-2026-17-09,c,"cg5-3,5,15",15,7,4,3,5.75632119178772,1.5502440929412842,3.4910218715667725,328.3582382285674,/
31-08-2026-17-30,c,"cg5-3,5,15",15,7,4,3,5.798792123794556,1.572303056716919,3.4918711185455322,328.3582382285674,/
01-09-2026-11-05,c,"cg5-3,5,15",15,7,4,3,6.277486085891724,1.7089221477508545,3.6805529594421387,328.3582382285674,/
01-09-2026-11-17,c,"ci5-6,4,15",15,9,5,3,4.522270202636719,1.8169491291046143,1.9252948760986328,345.554597653931,/
01-09-2026-11-28,c,"cf2-3,5,15",15,7,4,3,3.5013740062713623,1.707780122756958,0.9442729949951172,376.01188940240684,/
01-09-2026-11-31,c,"cf2-3,5,15",15,7,4,3,3.5571560859680176,1.7487359046936035,0.9206969738006592,376.01188940240684,/
01-09-2026-11-32,c,"cf2-3,5,15",15,7,4,3,3.3644521236419678,1.6678681373596191,0.9088180065155029,376.01188940240684,/
01-09-2026-11-33,c,"cf2-3,5,15",15,7,4,3,3.2849788665771484,1.6266310214996338,0.915334939956665,376.01188940240684,/
01-09-2026-11-34,c,"cf2-3,5,15",15,7,4,3,3.5415420532226562,1.8171560764312744,0.9201040267944336,376.01188940240684,/
